Id,Category
118146,0
118147,1
118148,1
118149,1
118150,3
118151,1
118152,4
118153,1
118154,1
118155,3
118156,0
118157,3
118158,2
118159,1
118160,0
118161,3
118162,1
118163,3
118164,2
118165,3
118166,1
118167,3
118168,2
118169,1
118170,2
118171,1
118172,1
118173,1
118174,1
118175,1
118176,1
118177,1
118178,1
118179,1
118180,1
118181,2
118182,3
118183,4
118184,1
118185,2
118186,1
118187,1
118188,3
118189,1
118190,1
118191,1
118192,1
118193,1
118194,1
118195,2
118196,1
118197,0
118198,1
118199,2
118200,3
118201,1
118202,3
118203,1
118204,2
118205,1
118206,1
118207,1
118208,1
118209,1
118210,1
118211,2
118212,2
118213,1
118214,1
118215,2
118216,2
118217,1
118218,1
118219,1
118220,2
118221,1
118222,2
118223,2
118224,1
118225,2
118226,1
118227,3
118228,1
118229,4
118230,2
118231,1
118232,2
118233,2
118234,1
118235,1
118236,1
118237,2
118238,1
118239,1
118240,1
118241,4
118242,1
118243,1
118244,3
118245,1
118246,2
118247,1
118248,1
118249,1
118250,2
118251,2
118252,1
118253,1
118254,2
118255,1
118256,2
118257,1
118258,2
118259,2
118260,2
118261,1
118262,1
118263,1
118264,2
118265,4
118266,1
118267,2
118268,1
118269,2
118270,1
118271,0
118272,2
118273,1
118274,2
118275,1
118276,2
118277,1
118278,1
118279,2
118280,1
118281,4
118282,2
118283,3
118284,3
118285,1
118286,3
118287,1
118288,1
118289,2
118290,1
118291,1
118292,2
118293,1
118294,2
118295,1
118296,3
118297,1
118298,1
118299,1
118300,1
118301,1
118302,4
118303,3
118304,1
118305,1
118306,1
118307,1
118308,3
118309,1
118310,2
118311,1
118312,1
118313,1
118314,2
118315,2
118316,2
118317,1
118318,1
118319,4
118320,1
118321,2
118322,3
118323,2
118324,3
118325,1
118326,1
118327,1
118328,1
118329,3
118330,1
118331,2
118332,1
118333,1
118334,1
118335,1
118336,1
118337,2
118338,2
118339,1
118340,0
118341,1
118342,2
118343,2
118344,4
118345,4
118346,2
118347,2
118348,1
118349,1
118350,3
118351,2
118352,1
118353,1
118354,1
118355,3
118356,1
118357,1
118358,1
118359,1
118360,1
118361,2
118362,2
118363,2
118364,2
118365,2
118366,4
118367,1
118368,2
118369,1
118370,3
118371,1
118372,1
118373,3
118374,3
118375,2
118376,1
118377,3
118378,1
118379,1
118380,2
118381,1
118382,2
118383,1
118384,3
118385,1
118386,4
118387,2
118388,3
118389,1
118390,2
118391,1
118392,3
118393,1
118394,1
118395,2
118396,3
118397,1
118398,1
118399,1
118400,2
118401,2
118402,0
118403,2
118404,1
118405,1
118406,3
118407,2
118408,2
118409,1
118410,1
118411,1
118412,1
118413,1
118414,1
118415,1
118416,1
118417,2
118418,1
118419,3
118420,1
118421,2
118422,3
118423,2
118424,1
118425,3
118426,1
118427,1
118428,1
118429,1
118430,1
118431,1
118432,2
118433,1
118434,1
118435,1
118436,1
118437,3
118438,3
118439,1
118440,3
118441,1
118442,1
118443,2
118444,2
118445,0
118446,1
118447,3
118448,0
118449,3
118450,1
118451,2
118452,1
118453,1
118454,1
118455,1
118456,1
118457,1
118458,1
118459,1
118460,2
118461,1
118462,1
118463,1
118464,1
118465,3
118466,2
118467,2
118468,3
118469,1
118470,1
118471,2
118472,0
118473,2
118474,1
118475,2
118476,1
118477,2
118478,1
118479,1
118480,1
118481,3
118482,1
118483,1
118484,1
118485,1
118486,1
118487,2
118488,2
118489,2
118490,1
118491,1
118492,2
118493,1
118494,2
118495,1
118496,4
118497,4
118498,1
118499,2
118500,1
118501,3
118502,1
118503,1
118504,1
118505,2
118506,3
118507,4
118508,1
118509,1
118510,1
118511,1
118512,2
118513,2
118514,1
118515,2
118516,1
118517,2
118518,3
118519,1
118520,1
118521,1
118522,1
118523,3
118524,0
118525,2
118526,1
118527,1
118528,2
118529,1
118530,1
118531,1
118532,1
118533,1
118534,1
118535,1
118536,2
118537,4
118538,2
118539,1
118540,1
118541,1
118542,3
118543,2
118544,1
118545,0
118546,2
118547,1
118548,1
118549,1
118550,2
118551,1
118552,1
118553,1
118554,1
118555,1
118556,3
118557,1
118558,4
118559,1
118560,3
118561,4
118562,1
118563,1
118564,2
118565,2
118566,1
118567,1
118568,1
118569,4
118570,1
118571,4
118572,2
118573,1
118574,3
118575,0
118576,1
118577,0
118578,3
118579,1
118580,1
118581,1
118582,1
118583,4
118584,2
118585,1
118586,1
118587,1
118588,1
118589,1
118590,1
118591,3
118592,4
118593,1
118594,1
118595,1
118596,1
118597,1
118598,1
118599,1
118600,1
118601,1
118602,1
118603,1
118604,1
118605,1
118606,1
118607,1
118608,3
118609,3
118610,1
118611,1
118612,2
118613,1
118614,0
118615,1
118616,2
118617,1
118618,1
118619,1
118620,1
118621,1
118622,2
118623,2
118624,1
118625,2
118626,1
118627,2
118628,3
118629,1
118630,4
118631,1
118632,2
118633,4
118634,1
118635,1
118636,2
118637,4
118638,1
118639,1
118640,3
118641,1
118642,1
118643,2
118644,4
118645,1
118646,1
118647,1
118648,1
118649,1
118650,4
118651,1
118652,1
118653,1
118654,2
118655,2
118656,1
118657,3
118658,1
118659,4
118660,0
118661,3
118662,1
118663,2
118664,1
118665,1
118666,1
118667,3
118668,1
118669,2
118670,1
118671,1
118672,1
118673,3
118674,1
118675,1
118676,1
118677,1
118678,4
118679,1
118680,2
118681,1
118682,2
118683,3
118684,1
118685,1
118686,1
118687,1
118688,1
118689,1
118690,0
118691,1
118692,1
118693,0
118694,0
118695,1
118696,1
118697,1
118698,1
118699,1
118700,1
118701,1
118702,1
118703,0
118704,1
118705,1
118706,2
118707,1
118708,1
118709,1
118710,3
118711,1
118712,1
118713,1
118714,2
118715,1
118716,1
118717,3
118718,3
118719,1
118720,2
118721,1
118722,3
118723,3
118724,1
118725,2
118726,3
118727,1
118728,1
118729,2
118730,1
118731,2
118732,1
118733,2
118734,2
118735,1
118736,1
118737,1
118738,2
118739,2
118740,1
118741,1
118742,3
118743,1
118744,1
118745,4
118746,2
118747,3
118748,1
118749,3
118750,1
118751,1
118752,1
118753,4
118754,1
118755,2
118756,1
118757,1
118758,1
118759,1
118760,2
118761,1
118762,4
118763,2
118764,2
118765,1
118766,3
118767,3
118768,1
118769,4
118770,2
118771,1
118772,1
118773,1
118774,1
118775,1
118776,1
118777,1
118778,2
118779,1
118780,1
118781,2
118782,1
118783,3
118784,1
118785,4
118786,2
118787,2
118788,4
118789,1
118790,3
118791,1
118792,2
118793,1
118794,1
118795,1
118796,1
118797,1
118798,2
118799,1
118800,1
118801,1
118802,2
118803,2
118804,1
118805,0
118806,1
118807,1
118808,1
118809,4
118810,1
118811,4
118812,0
118813,1
118814,1
118815,1
118816,0
118817,0
118818,3
118819,1
118820,4
118821,3
118822,1
118823,4
118824,1
118825,1
118826,1
118827,2
118828,2
118829,1
118830,0
118831,2
118832,2
118833,2
118834,1
118835,2
118836,0
118837,1
118838,0
118839,1
118840,2
118841,2
118842,1
118843,1
118844,1
118845,1
118846,1
118847,1
118848,1
118849,2
118850,2
118851,3
118852,3
118853,1
118854,2
118855,1
118856,1
118857,3
118858,2
118859,1
118860,1
118861,4
118862,1
118863,1
118864,1
118865,4
118866,2
118867,1
118868,3
118869,1
118870,1
118871,1
118872,1
118873,4
118874,1
118875,1
118876,1
118877,4
118878,1
118879,3
118880,1
118881,1
118882,0
118883,2
118884,4
118885,3
118886,2
118887,2
118888,1
118889,4
118890,3
118891,0
118892,1
118893,3
118894,0
118895,4
118896,2
118897,2
118898,1
118899,4
118900,2
118901,2
118902,3
118903,1
118904,1
118905,1
118906,4
118907,3
118908,2
118909,4
118910,1
118911,1
118912,1
118913,1
118914,2
118915,1
118916,3
118917,4
118918,2
118919,1
118920,3
118921,1
118922,1
118923,1
118924,2
118925,2
118926,2
118927,1
118928,1
118929,2
118930,3
118931,4
118932,1
118933,3
118934,1
118935,3
118936,1
118937,2
118938,2
118939,2
118940,1
118941,2
118942,3
118943,2
118944,4
118945,1
118946,1
118947,2
118948,1
118949,1
118950,1
118951,2
118952,0
118953,2
118954,4
118955,3
118956,1
118957,1
118958,1
118959,1
118960,2
118961,3
118962,3
118963,2
118964,1
118965,2
118966,1
118967,1
118968,1
118969,4
118970,1
118971,0
118972,1
118973,1
118974,3
118975,2
118976,3
118977,4
118978,2
118979,2
118980,2
118981,1
118982,1
118983,2
118984,2
118985,3
118986,1
118987,1
118988,1
118989,1
118990,1
118991,0
118992,0
118993,3
118994,1
118995,1
118996,2
118997,1
118998,1
118999,2
119000,3
119001,2
119002,2
119003,1
119004,2
119005,2
119006,1
119007,3
119008,3
119009,1
119010,4
119011,4
119012,1
119013,3
119014,3
119015,1
119016,1
119017,1
119018,1
119019,3
119020,1
119021,3
119022,1
119023,1
119024,1
119025,2
119026,1
119027,1
119028,1
119029,1
119030,2
119031,1
119032,1
119033,1
119034,1
119035,1
119036,0
119037,1
119038,1
119039,2
119040,1
119041,1
119042,3
119043,2
119044,1
119045,2
119046,1
119047,0
119048,1
119049,1
119050,1
119051,1
119052,4
119053,2
119054,1
119055,2
119056,2
119057,1
119058,2
119059,1
119060,0
119061,3
119062,1
119063,1
119064,1
119065,1
119066,1
119067,3
119068,1
119069,1
119070,1
119071,3
119072,0
119073,1
119074,1
119075,1
119076,1
119077,4
119078,2
119079,1
119080,1
119081,2
119082,4
119083,3
119084,1
119085,1
119086,2
119087,1
119088,1
119089,4
119090,1
119091,1
119092,1
119093,2
119094,2
119095,1
119096,1
119097,1
119098,1
119099,3
119100,1
119101,3
119102,0
119103,1
119104,1
119105,2
119106,3
119107,1
119108,2
119109,0
119110,1
119111,0
119112,3
119113,0
119114,3
119115,3
119116,1
119117,3
119118,1
119119,0
119120,2
119121,1
119122,4
119123,2
119124,1
119125,1
119126,1
119127,2
119128,1
119129,1
119130,1
119131,1
119132,2
119133,0
119134,1
119135,1
119136,2
119137,0
119138,1
119139,1
119140,1
119141,1
119142,0
119143,1
119144,1
119145,1
119146,1
119147,1
119148,3
119149,1
119150,1
119151,1
119152,3
119153,1
119154,1
119155,4
119156,1
119157,2
119158,1
119159,2
119160,1
119161,0
119162,1
119163,1
119164,1
119165,1
119166,2
119167,3
119168,3
119169,1
119170,1
119171,1
119172,2
119173,1
119174,1
119175,2
119176,3
119177,1
119178,1
119179,3
119180,2
119181,2
119182,3
119183,1
119184,3
119185,1
119186,1
119187,1
119188,2
119189,1
119190,4
119191,1
119192,4
119193,1
119194,1
119195,1
119196,2
119197,1
119198,2
119199,1
119200,1
119201,2
119202,4
119203,1
119204,1
119205,2
119206,1
119207,1
119208,1
119209,1
119210,2
119211,1
119212,1
119213,1
119214,3
119215,2
119216,1
119217,4
119218,1
119219,4
119220,2
119221,4
119222,1
119223,3
119224,2
119225,1
119226,3
119227,1
119228,1
119229,1
119230,1
119231,1
119232,2
119233,1
119234,3
119235,3
119236,1
119237,1
119238,2
119239,2
119240,1
119241,1
119242,1
119243,2
119244,1
119245,2
119246,1
119247,1
119248,3
119249,0
119250,1
119251,1
119252,3
119253,1
119254,3
119255,4
119256,2
119257,2
119258,1
119259,0
119260,2
119261,1
119262,1
119263,3
119264,1
119265,1
119266,1
119267,1
119268,1
119269,2
119270,2
119271,1
119272,1
119273,1
119274,1
119275,4
119276,2
119277,4
119278,1
119279,4
119280,3
119281,3
119282,3
119283,3
119284,1
119285,1
119286,1
119287,2
119288,4
119289,2
119290,1
119291,1
119292,1
119293,4
119294,1
119295,1
119296,1
119297,1
119298,2
119299,3
119300,1
119301,1
119302,1
119303,1
119304,2
119305,2
119306,1
119307,1
119308,2
119309,2
119310,1
119311,1
119312,3
119313,1
119314,1
119315,3
119316,1
119317,3
119318,1
119319,1
119320,1
119321,2
119322,1
119323,1
119324,2
119325,0
119326,1
119327,3
119328,2
119329,3
119330,1
119331,2
119332,1
119333,1
119334,1
119335,3
119336,2
119337,1
119338,1
119339,1
119340,2
119341,1
119342,0
119343,1
119344,1
119345,2
119346,3
119347,3
119348,3
119349,2
119350,3
119351,1
119352,3
119353,0
119354,2
119355,1
119356,1
119357,1
119358,1
119359,1
119360,2
119361,1
119362,4
119363,2
119364,1
119365,3
119366,2
119367,4
119368,2
119369,3
119370,1
119371,4
119372,1
119373,4
119374,1
119375,1
119376,1
119377,1
119378,1
119379,1
119380,1
119381,2
119382,1
119383,2
119384,1
119385,2
119386,2
119387,1
119388,1
119389,2
119390,4
119391,1
119392,3
119393,1
119394,2
119395,1
119396,1
119397,1
119398,1
119399,1
119400,1
119401,3
119402,1
119403,3
119404,1
119405,1
119406,1
119407,0
119408,2
119409,2
119410,1
119411,2
119412,1
119413,2
119414,1
119415,3
119416,3
119417,2
119418,1
119419,3
119420,2
119421,2
119422,1
119423,1
119424,2
119425,1
119426,2
119427,0
119428,1
119429,1
119430,1
119431,1
119432,1
119433,1
119434,0
119435,2
119436,1
119437,1
119438,2
119439,3
119440,1
119441,3
119442,2
119443,1
119444,1
119445,1
119446,2
119447,2
119448,1
119449,1
119450,3
119451,3
119452,3
119453,1
119454,1
119455,1
119456,3
119457,1
119458,0
119459,2
119460,1
119461,1
119462,4
119463,2
119464,1
119465,0
119466,2
119467,1
119468,4
119469,1
119470,2
119471,2
119472,2
119473,2
119474,1
119475,4
119476,2
119477,2
119478,1
119479,1
119480,2
119481,1
119482,1
119483,1
119484,1
119485,1
119486,3
119487,1
119488,1
119489,1
119490,0
119491,1
119492,2
119493,1
119494,4
119495,2
119496,2
119497,1
119498,1
119499,1
119500,1
119501,2
119502,2
119503,2
119504,1
119505,1
119506,2
119507,1
119508,1
119509,1
119510,2
119511,1
119512,1
119513,1
119514,2
119515,0
119516,1
119517,3
119518,1
119519,1
119520,4
119521,1
119522,1
119523,1
119524,1
119525,2
119526,1
119527,1
119528,3
119529,1
119530,1
119531,2
119532,1
119533,1
119534,3
119535,1
119536,3
119537,2
119538,4
119539,1
119540,0
119541,2
119542,1
119543,2
119544,0
119545,0
119546,1
119547,1
119548,3
119549,1
119550,2
119551,2
119552,2
119553,1
119554,3
119555,4
119556,2
119557,1
119558,2
119559,4
119560,1
119561,1
119562,2
119563,2
119564,1
119565,1
119566,3
119567,1
119568,1
119569,3
119570,2
119571,1
119572,1
119573,1
119574,1
119575,1
119576,1
119577,1
119578,3
119579,2
119580,2
119581,1
119582,1
119583,1
119584,1
119585,1
119586,1
119587,0
119588,1
119589,1
119590,2
119591,1
119592,1
119593,1
119594,1
119595,1
119596,2
119597,1
119598,2
119599,4
119600,3
119601,1
119602,2
119603,1
119604,1
119605,1
119606,2
119607,3
119608,1
119609,0
119610,1
119611,3
119612,1
119613,1
119614,3
119615,4
119616,1
119617,1
119618,3
119619,1
119620,1
119621,1
119622,4
119623,1
119624,1
119625,2
119626,1
119627,1
119628,3
119629,2
119630,2
119631,1
119632,4
119633,1
119634,1
119635,2
119636,1
119637,1
119638,3
119639,2
119640,1
119641,1
119642,2
119643,1
119644,3
119645,1
119646,3
119647,1
119648,3
119649,1
119650,1
119651,1
119652,2
119653,3
119654,1
119655,2
119656,1
119657,2
119658,1
119659,1
119660,2
119661,3
119662,0
119663,1
119664,2
119665,2
119666,1
119667,4
119668,0
119669,1
119670,3
119671,3
119672,1
119673,1
119674,2
119675,1
119676,4
119677,4
119678,2
119679,2
119680,2
119681,1
119682,1
119683,1
119684,1
119685,2
119686,2
119687,1
119688,1
119689,0
119690,2
119691,2
119692,0
119693,4
119694,1
119695,1
119696,1
119697,2
119698,1
119699,1
119700,1
119701,4
119702,1
119703,3
119704,3
119705,2
119706,2
119707,1
119708,1
119709,1
119710,3
119711,1
119712,1
119713,1
119714,2
119715,2
119716,1
119717,0
119718,0
119719,2
119720,3
119721,1
119722,2
119723,1
119724,1
119725,1
119726,1
119727,1
119728,1
119729,1
119730,1
119731,1
119732,2
119733,1
119734,1
119735,1
119736,1
119737,1
119738,1
119739,1
119740,2
119741,1
119742,1
119743,1
119744,4
119745,3
119746,1
119747,1
119748,1
119749,1
119750,1
119751,1
119752,2
119753,1
119754,1
119755,2
119756,2
119757,3
119758,2
119759,4
119760,1
119761,3
119762,1
119763,1
119764,1
119765,0
119766,1
119767,2
119768,3
119769,2
119770,1
119771,1
119772,2
119773,3
119774,3
119775,2
119776,1
119777,1
119778,1
119779,2
119780,1
119781,4
119782,1
119783,4
119784,1
119785,1
119786,1
119787,4
119788,1
119789,3
119790,1
119791,0
119792,3
119793,1
119794,3
119795,1
119796,1
119797,1
119798,1
119799,1
119800,1
119801,1
119802,3
119803,4
119804,1
119805,2
119806,1
119807,3
119808,1
119809,4
119810,4
119811,1
119812,1
119813,1
119814,4
119815,1
119816,1
119817,3
119818,1
119819,3
119820,3
119821,1
119822,1
119823,4
119824,1
119825,2
119826,1
119827,2
119828,1
119829,1
119830,1
119831,4
119832,1
119833,0
119834,1
119835,1
119836,1
119837,1
119838,2
119839,1
119840,1
119841,1
119842,3
119843,0
119844,1
119845,1
119846,1
119847,3
119848,1
119849,1
119850,1
119851,1
119852,1
119853,3
119854,3
119855,1
119856,1
119857,1
119858,1
119859,2
119860,1
119861,3
119862,1
119863,1
119864,1
119865,1
119866,1
119867,4
119868,1
119869,1
119870,2
119871,1
119872,1
119873,0
119874,3
119875,4
119876,1
119877,2
119878,4
119879,0
119880,2
119881,3
119882,1
119883,4
119884,1
119885,1
119886,1
119887,3
119888,0
119889,3
119890,1
119891,2
119892,0
119893,3
119894,1
119895,1
119896,2
119897,2
119898,0
119899,2
119900,1
119901,2
119902,3
119903,2
119904,1
119905,3
119906,3
119907,2
119908,1
119909,2
119910,1
119911,2
119912,1
119913,3
119914,2
119915,3
119916,1
119917,4
119918,1
119919,0
119920,1
119921,1
119922,1
119923,3
119924,1
119925,4
119926,1
119927,4
119928,1
119929,1
119930,4
119931,3
119932,1
119933,1
119934,1
119935,2
119936,2
119937,0
119938,1
119939,1
119940,2
119941,1
119942,2
119943,0
119944,1
119945,1
119946,2
119947,2
119948,1
119949,2
119950,2
119951,2
119952,3
119953,1
119954,1
119955,2
119956,1
119957,1
119958,3
119959,1
119960,1
119961,2
119962,2
119963,1
119964,3
119965,1
119966,1
119967,2
119968,4
119969,3
119970,3
119971,4
119972,1
119973,1
119974,4
119975,1
119976,3
119977,1
119978,2
119979,1
119980,1
119981,1
119982,2
119983,1
119984,4
119985,1
119986,1
119987,4
119988,1
119989,1
119990,2
119991,3
119992,1
119993,2
119994,1
119995,1
119996,1
119997,3
119998,2
119999,2
120000,1
120001,1
120002,3
120003,2
120004,1
120005,4
120006,0
120007,1
120008,3
120009,1
120010,1
120011,1
120012,1
120013,1
120014,1
120015,1
120016,2
120017,2
120018,0
120019,1
120020,1
120021,1
120022,2
120023,2
120024,0
120025,4
120026,1
120027,2
120028,1
120029,3
120030,2
120031,3
120032,2
120033,1
120034,1
120035,3
120036,2
120037,3
120038,1
120039,1
120040,1
120041,1
120042,3
120043,1
120044,1
120045,3
120046,3
120047,2
120048,3
120049,1
120050,3
120051,2
120052,1
120053,3
120054,1
120055,3
120056,1
120057,1
120058,3
120059,1
120060,1
120061,2
120062,3
120063,2
120064,2
120065,2
120066,1
120067,1
120068,1
120069,4
120070,2
120071,1
120072,1
120073,2
120074,2
120075,3
120076,3
120077,1
120078,1
120079,1
120080,1
120081,1
120082,2
120083,1
120084,1
120085,3
120086,1
120087,2
120088,3
120089,0
120090,3
120091,3
120092,1
120093,1
120094,2
120095,1
120096,1
120097,1
120098,1
120099,1
120100,3
120101,0
120102,3
120103,1
120104,3
120105,4
120106,4
120107,2
120108,1
120109,1
120110,4
120111,2
120112,1
120113,1
120114,1
120115,2
120116,3
120117,1
120118,1
120119,1
120120,2
120121,2
120122,1
120123,2
120124,2
120125,4
120126,2
120127,1
120128,2
120129,1
120130,1
120131,0
120132,3
120133,1
120134,1
120135,2
120136,2
120137,1
120138,1
120139,2
120140,2
120141,3
120142,1
120143,1
120144,2
120145,1
120146,2
120147,1
120148,1
120149,2
120150,1
120151,3
120152,1
120153,1
120154,2
120155,4
120156,4
120157,2
120158,1
120159,1
120160,2
120161,1
120162,1
120163,1
120164,1
120165,3
120166,1
120167,1
120168,1
120169,1
120170,1
120171,1
120172,1
120173,4
120174,3
120175,3
120176,3
120177,1
120178,2
120179,3
120180,4
120181,1
120182,0
120183,3
120184,1
120185,1
120186,1
120187,0
120188,3
120189,1
120190,1
120191,2
120192,1
120193,2
120194,2
120195,1
120196,1
120197,0
120198,1
120199,1
120200,2
120201,1
120202,1
120203,1
120204,3
120205,3
120206,2
120207,1
120208,1
120209,1
120210,1
120211,1
120212,2
120213,1
120214,2
120215,0
120216,1
120217,1
120218,2
120219,1
120220,4
120221,0
120222,1
120223,1
120224,2
120225,2
120226,3
120227,1
120228,2
120229,1
120230,3
120231,2
120232,1
120233,3
120234,1
120235,2
120236,1
120237,1
120238,1
120239,1
120240,2
120241,1
120242,1
120243,1
120244,2
120245,1
120246,3
120247,1
120248,1
120249,2
120250,1
120251,3
120252,1
120253,1
120254,3
120255,1
120256,1
120257,4
120258,1
120259,3
120260,2
120261,1
120262,3
120263,1
120264,3
120265,1
120266,1
120267,3
120268,3
120269,1
120270,3
120271,1
120272,2
120273,1
120274,1
120275,4
120276,1
120277,2
120278,3
120279,3
120280,3
120281,1
120282,2
120283,3
120284,1
120285,3
120286,2
120287,2
120288,2
120289,1
120290,1
120291,2
120292,1
120293,1
120294,1
120295,1
120296,1
120297,4
120298,1
120299,4
120300,1
120301,1
120302,1
120303,1
120304,1
120305,1
120306,2
120307,4
120308,1
120309,0
120310,1
120311,1
120312,1
120313,1
120314,1
120315,1
120316,2
120317,1
120318,1
120319,2
120320,2
120321,1
120322,1
120323,1
120324,1
120325,2
120326,1
120327,1
120328,1
120329,1
120330,1
120331,2
120332,1
120333,3
120334,1
120335,1
120336,1
120337,1
120338,1
120339,3
120340,1
120341,3
120342,1
120343,1
120344,1
120345,1
120346,1
120347,1
120348,1
120349,1
120350,3
120351,1
120352,2
120353,1
120354,1
120355,1
120356,1
120357,3
120358,1
120359,3
120360,1
120361,2
120362,3
120363,1
120364,1
120365,1
120366,2
120367,1
120368,1
120369,2
120370,3
120371,1
120372,1
120373,1
120374,1
120375,1
120376,1
120377,2
120378,1
120379,2
120380,0
120381,1
120382,1
120383,1
120384,1
120385,3
120386,1
120387,4
120388,3
120389,2
120390,3
120391,1
120392,1
120393,1
120394,1
120395,4
120396,2
120397,1
120398,1
120399,3
120400,1
120401,1
120402,2
120403,2
120404,1
120405,2
120406,2
120407,1
120408,1
120409,1
120410,2
120411,4
120412,0
120413,2
120414,2
120415,1
120416,2
120417,1
120418,1
120419,1
120420,2
120421,2
120422,1
120423,1
120424,2
120425,1
120426,1
120427,1
120428,1
120429,2
120430,1
120431,2
120432,1
120433,2
120434,0
120435,3
120436,1
120437,2
120438,1
120439,2
120440,1
120441,4
120442,2
120443,1
120444,1
120445,2
120446,2
120447,1
120448,1
120449,1
120450,1
120451,1
120452,2
120453,1
120454,1
120455,2
120456,1
120457,1
120458,2
120459,3
120460,1
120461,1
120462,4
120463,1
120464,1
120465,1
120466,1
120467,1
120468,1
120469,1
120470,1
120471,3
120472,2
120473,0
120474,3
120475,1
120476,1
120477,0
120478,2
120479,1
120480,1
120481,1
120482,3
120483,2
120484,3
120485,1
120486,1
120487,1
120488,2
120489,1
120490,2
120491,2
120492,1
120493,1
120494,2
120495,1
120496,1
120497,3
120498,1
120499,3
120500,1
120501,1
120502,1
120503,3
120504,1
120505,1
120506,2
120507,2
120508,1
120509,2
120510,0
120511,1
120512,0
120513,1
120514,1
120515,1
120516,2
120517,0
120518,1
120519,1
120520,1
120521,4
120522,1
120523,1
120524,2
120525,4
120526,1
120527,1
120528,2
120529,1
120530,1
120531,1
120532,3
120533,1
120534,1
120535,2
120536,1
120537,4
120538,1
120539,3
120540,1
120541,1
120542,1
120543,1
120544,2
120545,1
120546,1
120547,1
120548,3
120549,1
120550,0
120551,2
120552,3
120553,1
120554,4
120555,1
120556,1
120557,0
120558,1
120559,1
120560,0
120561,1
120562,3
120563,1
120564,3
120565,1
120566,1
120567,2
120568,1
120569,2
120570,2
120571,1
120572,1
120573,4
120574,3
120575,1
120576,0
120577,2
120578,2
120579,1
120580,3
120581,0
120582,3
120583,1
120584,1
120585,2
120586,2
120587,1
120588,1
120589,2
120590,2
120591,1
120592,0
120593,1
120594,4
120595,2
120596,2
120597,3
120598,2
120599,1
120600,4
120601,4
120602,1
120603,1
120604,2
120605,2
120606,3
120607,0
120608,1
120609,3
120610,0
120611,4
120612,1
120613,1
120614,0
120615,2
120616,1
120617,2
120618,4
120619,4
120620,2
120621,1
120622,2
120623,1
120624,1
120625,3
120626,4
120627,1
120628,1
120629,2
120630,3
120631,1
120632,1
120633,2
120634,2
120635,3
120636,2
120637,1
120638,1
120639,2
120640,3
120641,2
120642,1
120643,1
120644,1
120645,2
120646,1
120647,2
120648,1
120649,4
120650,0
120651,1
120652,1
120653,3
120654,1
120655,1
120656,1
120657,2
120658,2
120659,2
120660,1
120661,1
120662,2
120663,0
120664,1
120665,1
120666,1
120667,1
120668,1
120669,2
120670,0
120671,0
120672,1
120673,1
120674,2
120675,2
120676,1
120677,2
120678,2
120679,1
120680,2
120681,3
120682,1
120683,1
120684,1
120685,3
120686,1
120687,3
120688,1
120689,0
120690,2
120691,1
120692,1
120693,2
120694,1
120695,3
120696,1
120697,3
120698,1
120699,2
120700,1
120701,4
120702,2
120703,3
120704,0
120705,4
120706,3
120707,2
120708,1
120709,2
120710,2
120711,1
120712,1
120713,1
120714,3
120715,1
120716,1
120717,2
120718,1
120719,1
120720,2
120721,3
120722,1
120723,1
120724,0
120725,1
120726,3
120727,2
120728,1
120729,4
120730,0
120731,1
120732,2
120733,1
120734,1
120735,1
120736,3
120737,1
120738,1
120739,4
120740,1
120741,3
120742,1
120743,1
120744,3
120745,4
120746,2
120747,1
120748,1
120749,1
120750,1
120751,2
120752,1
120753,1
120754,1
120755,2
120756,1
120757,1
120758,1
120759,1
120760,3
120761,2
120762,1
120763,3
120764,4
120765,4
120766,2
120767,1
120768,1
120769,1
120770,3
120771,3
120772,2
120773,1
120774,3
120775,0
120776,2
120777,3
120778,2
120779,2
120780,3
120781,1
120782,3
120783,1
120784,1
120785,3
120786,2
120787,2
120788,0
120789,2
120790,3
120791,1
120792,2
120793,1
120794,1
120795,4
120796,4
120797,1
120798,1
120799,0
120800,2
120801,3
120802,1
120803,1
120804,2
120805,1
120806,3
120807,2
120808,2
120809,1
120810,3
120811,1
120812,2
120813,1
120814,4
120815,3
120816,1
120817,1
120818,1
120819,2
120820,1
120821,3
120822,1
120823,1
120824,3
120825,1
120826,4
120827,1
120828,1
120829,1
120830,0
120831,1
120832,1
120833,4
120834,2
120835,1
120836,2
120837,1
120838,2
120839,2
120840,3
120841,4
120842,2
120843,4
120844,1
120845,1
120846,1
120847,3
120848,1
120849,1
120850,2
120851,3
120852,2
120853,1
120854,1
120855,3
120856,0
120857,2
120858,1
120859,1
120860,1
120861,4
120862,1
120863,3
120864,0
120865,1
120866,1
120867,0
120868,1
120869,1
120870,1
120871,1
120872,1
120873,0
120874,1
120875,3
120876,3
120877,1
120878,4
120879,1
120880,0
120881,2
120882,0
120883,2
120884,2
120885,1
120886,1
120887,1
120888,3
120889,2
120890,1
120891,1
120892,2
120893,1
120894,2
120895,1
120896,3
120897,2
120898,1
120899,1
120900,3
120901,1
120902,2
120903,2
120904,2
120905,2
120906,3
120907,1
120908,3
120909,1
120910,1
120911,4
120912,1
120913,1
120914,3
120915,3
120916,1
120917,2
120918,1
120919,1
120920,3
120921,0
120922,3
120923,1
120924,1
120925,1
120926,1
120927,1
120928,1
120929,3
120930,2
120931,2
120932,1
120933,1
120934,1
120935,1
120936,3
120937,1
120938,3
120939,1
120940,1
120941,3
120942,3
120943,1
